review_id,homestay_id,homestay_name,district,state,guest_type,rating,review_text,sentiment,review_topic,review_date,host_response,stay_duration_days,booking_channel
2610,1009,Himalayan Nest,Ranikhet,Uttarakhand,Adventure Traveler,2,Food quality did not meet expectations.,Negative,Amenities,2025-01-25,No,10,Referral
2611,1019,Mountain View Homestay,Kausani,Uttarakhand,Adventure Traveler,5,Perfect place for eco tourism and nature lovers.,Positive,Value for Money,2025-03-10,No,6,Direct
2612,1049,Sunrise Eco Stay,Mukteshwar,Uttarakhand,Family,4,One of the best homestays we have visited.,Positive,Trekking,2025-07-04,No,7,Travel Agency
2613,1031,Mountain View Homestay,Rudraprayag,Uttarakhand,Adventure Traveler,4,Perfect place for eco tourism and nature lovers.,Positive,Amenities,2025-10-16,Yes,10,Tripadvisor
2614,1019,Forest Edge Homestay,Pithoragarh,Uttarakhand,Family,4,Excellent local food and authentic village experience.,Positive,Eco Tourism,2026-01-26,No,5,Travel Agency
2615,1010,Lake View Cottage,Nainital,Uttarakhand,Adventure Traveler,4,Great value for money and comfortable stay.,Positive,Hospitality,2025-11-22,No,3,Tripadvisor
2616,1011,Lake View Cottage,Tehri Garhwal,Uttarakhand,Family,1,Food quality did not meet expectations.,Negative,Location,2025-01-13,Yes,9,Travel Agency
2617,1019,Snow Peak Homestay,Ranikhet,Uttarakhand,Couple,1,Road access to the homestay was difficult.,Negative,Trekking,2024-10-17,No,6,Tripadvisor
2618,1029,Riverstone Cottage,Tehri Garhwal,Uttarakhand,Friends Group,5,Outstanding experience with great trekking options.,Positive,Value for Money,2026-04-26,No,2,Direct
2619,1038,Forest Edge Homestay,Uttarkashi,Uttarakhand,Solo Traveler,3,The property was satisfactory for a short visit.,Neutral,Eco Tourism,2024-08-21,No,1,Travel Agency
2620,1027,Eco Village Stay,Nainital,Uttarakhand,Family,5,Beautiful mountain views and peaceful atmosphere.,Positive,Cleanliness,2025-05-04,No,2,Travel Agency
2621,1043,Nature Trails Stay,Mukteshwar,Uttarakhand,Couple,3,Overall a decent stay with basic facilities.,Neutral,Value for Money,2024-08-13,No,10,Travel Agency
2622,1034,Riverstone Cottage,Pithoragarh,Uttarakhand,Family,5,Clean rooms and wonderful service.,Positive,Cleanliness,2025-04-21,Yes,3,Tripadvisor
2623,1018,Forest Edge Homestay,Kausani,Uttarakhand,Adventure Traveler,5,Great value for money and comfortable stay.,Positive,Hospitality,2025-01-19,No,7,Tripadvisor
2624,1011,Nature Trails Stay,Ranikhet,Uttarakhand,Family,3,Overall a decent stay with basic facilities.,Neutral,Trekking,2025-12-28,No,5,Google
2625,1034,Mountain View Homestay,Rudraprayag,Uttarakhand,Family,1,Limited facilities for the price charged.,Negative,Hospitality,2025-10-11,No,8,Tripadvisor
2626,1002,Oakwood Cottage,Chamoli,Uttarakhand,Adventure Traveler,5,Loved the scenic surroundings and fresh air.,Positive,Trekking,2025-01-03,Yes,1,Travel Agency
2627,1006,Sunrise Eco Stay,Pithoragarh,Uttarakhand,Couple,3,The property was satisfactory for a short visit.,Neutral,Accessibility,2024-07-21,Yes,7,Tripadvisor
2628,1040,Sunrise Eco Stay,Kausani,Uttarakhand,Couple,3,Overall a decent stay with basic facilities.,Neutral,Value for Money,2025-01-23,Yes,5,Google
2629,1001,Valley Breeze Retreat,Chamoli,Uttarakhand,Couple,4,Great value for money and comfortable stay.,Positive,Scenic Beauty,2025-06-08,Yes,2,Referral
2630,1013,Wildflower Retreat,Chamoli,Uttarakhand,Couple,5,Clean rooms and wonderful service.,Positive,Amenities,2026-02-22,Yes,6,Google
2631,1027,Pine Valley Retreat,Nainital,Uttarakhand,Friends Group,2,Food quality did not meet expectations.,Negative,Food,2025-08-17,Yes,8,Tripadvisor
2632,1001,Mountain View Homestay,Almora,Uttarakhand,Solo Traveler,3,Overall a decent stay with basic facilities.,Neutral,Food,2025-02-19,Yes,3,Direct
2633,1049,Oakwood Cottage,Kausani,Uttarakhand,Couple,2,Service response was slower than expected.,Negative,Value for Money,2024-06-17,No,2,Tripadvisor
2634,1026,Wildflower Retreat,Rudraprayag,Uttarakhand,Solo Traveler,3,The location was nice but amenities were average.,Neutral,Trekking,2025-10-09,Yes,7,Tripadvisor
2635,1047,Wildflower Retreat,Pithoragarh,Uttarakhand,Friends Group,4,Beautiful mountain views and peaceful atmosphere.,Positive,Accessibility,2024-11-28,Yes,2,Referral
2636,1005,Nature Trails Stay,Chamoli,Uttarakhand,Solo Traveler,3,The location was nice but amenities were average.,Neutral,Eco Tourism,2026-03-10,Yes,9,Travel Agency
2637,1015,Green Hills Homestay,Kausani,Uttarakhand,Solo Traveler,5,Perfect place for eco tourism and nature lovers.,Positive,Hospitality,2024-09-15,No,2,Tripadvisor
2638,1040,Oakwood Cottage,Uttarkashi,Uttarakhand,Family,5,Perfect place for eco tourism and nature lovers.,Positive,Accessibility,2025-08-01,No,6,Direct
2639,1050,Himalayan Nest,Nainital,Uttarakhand,Couple,3,Comfortable stay though food options were limited.,Neutral,Eco Tourism,2025-11-09,Yes,1,Travel Agency
2640,1023,Sunrise Eco Stay,Kausani,Uttarakhand,Family,4,One of the best homestays we have visited.,Positive,Hospitality,2025-12-04,No,6,Google
2641,1005,Mountain View Homestay,Uttarkashi,Uttarakhand,Adventure Traveler,4,Outstanding experience with great trekking options.,Positive,Scenic Beauty,2024-11-18,No,7,Direct
2642,1015,Eco Village Stay,Chamoli,Uttarakhand,Solo Traveler,2,Service response was slower than expected.,Negative,Hospitality,2026-01-11,No,7,Tripadvisor
2643,1021,Cloud View Homestay,Kausani,Uttarakhand,Couple,5,Clean rooms and wonderful service.,Positive,Value for Money,2024-11-02,No,1,Referral
2644,1016,Valley Breeze Retreat,Pithoragarh,Uttarakhand,Family,1,Limited facilities for the price charged.,Negative,Eco Tourism,2025-12-06,Yes,3,Referral
2645,1006,Eco Village Stay,Tehri Garhwal,Uttarakhand,Adventure Traveler,2,Food quality did not meet expectations.,Negative,Food,2025-03-15,Yes,10,Travel Agency
2646,1013,Sunrise Eco Stay,Nainital,Uttarakhand,Adventure Traveler,4,Clean rooms and wonderful service.,Positive,Scenic Beauty,2024-06-18,Yes,3,Travel Agency
2647,1025,Oakwood Cottage,Pithoragarh,Uttarakhand,Friends Group,1,Food quality did not meet expectations.,Negative,Scenic Beauty,2024-08-15,No,9,Google
2648,1031,Green Hills Homestay,Rudraprayag,Uttarakhand,Family,3,Comfortable stay though food options were limited.,Neutral,Eco Tourism,2025-05-03,Yes,9,Direct
2649,1025,Mountain View Homestay,Almora,Uttarakhand,Solo Traveler,5,Clean rooms and wonderful service.,Positive,Hospitality,2025-01-21,No,1,Direct
2650,1008,Green Hills Homestay,Mukteshwar,Uttarakhand,Family,4,Beautiful mountain views and peaceful atmosphere.,Positive,Accessibility,2024-11-26,No,3,Google
2651,1024,Forest Edge Homestay,Rudraprayag,Uttarakhand,Friends Group,5,One of the best homestays we have visited.,Positive,Scenic Beauty,2025-02-15,No,1,Direct
2652,1009,Snow Peak Homestay,Almora,Uttarakhand,Adventure Traveler,4,Amazing hospitality and very friendly hosts.,Positive,Trekking,2026-03-03,No,10,Travel Agency
2653,1005,Himalayan Nest,Rudraprayag,Uttarakhand,Family,2,Room cleanliness needs improvement.,Negative,Amenities,2025-08-28,No,9,Travel Agency
2654,1047,Valley Breeze Retreat,Tehri Garhwal,Uttarakhand,Solo Traveler,2,WiFi connectivity was poor during the stay.,Negative,Cleanliness,2026-01-09,No,7,Travel Agency
2655,1043,Pine Valley Retreat,Ranikhet,Uttarakhand,Adventure Traveler,4,Excellent local food and authentic village experience.,Positive,Scenic Beauty,2025-03-09,Yes,7,Tripadvisor
2656,1036,Mountain View Homestay,Uttarkashi,Uttarakhand,Adventure Traveler,5,Clean rooms and wonderful service.,Positive,Hospitality,2025-11-24,Yes,6,Tripadvisor
2657,1034,Oakwood Cottage,Mukteshwar,Uttarakhand,Friends Group,3,The property was satisfactory for a short visit.,Neutral,Amenities,2026-02-22,Yes,1,Travel Agency
2658,1033,Eco Village Stay,Tehri Garhwal,Uttarakhand,Family,3,Good experience but room maintenance can improve.,Neutral,Value for Money,2024-10-25,No,5,Tripadvisor
2659,1007,Wildflower Retreat,Tehri Garhwal,Uttarakhand,Adventure Traveler,1,The room was smaller than shown in photos.,Negative,Eco Tourism,2026-03-11,No,9,Referral
2660,1037,Nature Trails Stay,Tehri Garhwal,Uttarakhand,Solo Traveler,3,Good experience but room maintenance can improve.,Neutral,Eco Tourism,2026-05-12,No,10,Google
2661,1021,Pine Valley Retreat,Uttarkashi,Uttarakhand,Friends Group,4,One of the best homestays we have visited.,Positive,Value for Money,2025-05-12,No,8,Google
2662,1036,Eco Village Stay,Tehri Garhwal,Uttarakhand,Family,1,Food quality did not meet expectations.,Negative,Location,2026-04-03,No,8,Referral
2663,1044,Valley Breeze Retreat,Uttarkashi,Uttarakhand,Adventure Traveler,5,Clean rooms and wonderful service.,Positive,Hospitality,2025-08-26,No,1,Travel Agency
2664,1018,Valley Breeze Retreat,Almora,Uttarakhand,Couple,4,Clean rooms and wonderful service.,Positive,Trekking,2025-05-16,No,9,Referral
2665,1040,Valley Breeze Retreat,Uttarkashi,Uttarakhand,Couple,4,The hosts made us feel like family.,Positive,Hospitality,2024-11-13,No,9,Tripadvisor
2666,1006,Riverstone Cottage,Nainital,Uttarakhand,Solo Traveler,1,Property maintenance needs attention.,Negative,Trekking,2026-05-25,Yes,4,Referral
2667,1045,Mountain View Homestay,Nainital,Uttarakhand,Family,4,Great value for money and comfortable stay.,Positive,Amenities,2026-02-04,No,5,Direct
2668,1034,Snow Peak Homestay,Pithoragarh,Uttarakhand,Family,3,Good experience but room maintenance can improve.,Neutral,Value for Money,2025-01-24,No,2,Referral
2669,1002,Himalayan Nest,Chamoli,Uttarakhand,Couple,3,Comfortable stay though food options were limited.,Neutral,Cleanliness,2024-06-19,Yes,9,Referral
2670,1038,Pine Valley Retreat,Pithoragarh,Uttarakhand,Family,1,WiFi connectivity was poor during the stay.,Negative,Trekking,2025-04-08,Yes,10,Direct
2671,1008,Eco Village Stay,Mukteshwar,Uttarakhand,Couple,1,Room cleanliness needs improvement.,Negative,Food,2024-10-01,Yes,3,Travel Agency
2672,1001,Mountain View Homestay,Uttarkashi,Uttarakhand,Friends Group,2,Room cleanliness needs improvement.,Negative,Value for Money,2025-02-20,Yes,10,Direct
2673,1022,Himalayan Nest,Kausani,Uttarakhand,Adventure Traveler,3,Comfortable stay though food options were limited.,Neutral,Hospitality,2024-08-10,No,1,Google
2674,1039,Forest Edge Homestay,Kausani,Uttarakhand,Adventure Traveler,5,Beautiful mountain views and peaceful atmosphere.,Positive,Food,2024-10-26,No,3,Direct
2675,1046,Mountain View Homestay,Nainital,Uttarakhand,Family,5,Outstanding experience with great trekking options.,Positive,Scenic Beauty,2025-03-28,No,2,Travel Agency
2676,1029,Forest Edge Homestay,Ranikhet,Uttarakhand,Friends Group,4,Beautiful mountain views and peaceful atmosphere.,Positive,Food,2024-10-07,No,5,Direct
2677,1049,Wildflower Retreat,Ranikhet,Uttarakhand,Couple,1,Road access to the homestay was difficult.,Negative,Hospitality,2025-08-27,Yes,10,Referral
2678,1014,Pine Valley Retreat,Chamoli,Uttarakhand,Solo Traveler,5,Clean rooms and wonderful service.,Positive,Hospitality,2024-12-02,Yes,3,Tripadvisor
2679,1018,Eco Village Stay,Pithoragarh,Uttarakhand,Family,4,Amazing hospitality and very friendly hosts.,Positive,Food,2025-12-24,No,3,Travel Agency
2680,1006,Nature Trails Stay,Kausani,Uttarakhand,Solo Traveler,2,Food quality did not meet expectations.,Negative,Trekking,2024-12-16,Yes,6,Direct
2681,1023,Green Hills Homestay,Ranikhet,Uttarakhand,Solo Traveler,5,Excellent local food and authentic village experience.,Positive,Eco Tourism,2025-04-07,No,4,Google
2682,1048,Himalayan Nest,Pithoragarh,Uttarakhand,Family,5,Beautiful mountain views and peaceful atmosphere.,Positive,Trekking,2026-05-18,Yes,7,Google
2683,1040,Eco Village Stay,Ranikhet,Uttarakhand,Family,4,Perfect place for eco tourism and nature lovers.,Positive,Amenities,2024-11-19,No,3,Tripadvisor
2684,1039,Green Hills Homestay,Chamoli,Uttarakhand,Friends Group,1,Food quality did not meet expectations.,Negative,Location,2024-09-22,Yes,10,Travel Agency
2685,1015,Riverstone Cottage,Rudraprayag,Uttarakhand,Friends Group,5,Outstanding experience with great trekking options.,Positive,Value for Money,2026-03-24,No,6,Google
2686,1040,Green Hills Homestay,Rudraprayag,Uttarakhand,Adventure Traveler,2,Road access to the homestay was difficult.,Negative,Cleanliness,2025-11-09,No,3,Direct
2687,1028,Sunrise Eco Stay,Nainital,Uttarakhand,Couple,5,Excellent local food and authentic village experience.,Positive,Eco Tourism,2026-01-31,No,10,Travel Agency
2688,1029,Lake View Cottage,Uttarkashi,Uttarakhand,Family,5,Great value for money and comfortable stay.,Positive,Hospitality,2025-12-15,Yes,8,Direct
2689,1033,Oakwood Cottage,Uttarkashi,Uttarakhand,Friends Group,5,Great value for money and comfortable stay.,Positive,Amenities,2025-03-21,No,3,Referral
2690,1010,Nature Trails Stay,Kausani,Uttarakhand,Adventure Traveler,2,Service response was slower than expected.,Negative,Value for Money,2025-10-20,No,7,Google
2691,1014,Valley Breeze Retreat,Tehri Garhwal,Uttarakhand,Couple,3,Comfortable stay though food options were limited.,Neutral,Location,2025-02-04,Yes,6,Direct
2692,1027,Valley Breeze Retreat,Mukteshwar,Uttarakhand,Solo Traveler,2,WiFi connectivity was poor during the stay.,Negative,Eco Tourism,2025-04-22,Yes,9,Tripadvisor
2693,1041,Snow Peak Homestay,Nainital,Uttarakhand,Family,5,One of the best homestays we have visited.,Positive,Cleanliness,2025-08-04,Yes,3,Google
2694,1046,Himalayan Nest,Ranikhet,Uttarakhand,Adventure Traveler,5,Loved the scenic surroundings and fresh air.,Positive,Scenic Beauty,2026-03-04,No,10,Tripadvisor
2695,1027,Forest Edge Homestay,Kausani,Uttarakhand,Solo Traveler,5,Beautiful mountain views and peaceful atmosphere.,Positive,Scenic Beauty,2025-03-30,No,7,Travel Agency
2696,1049,Eco Village Stay,Pithoragarh,Uttarakhand,Friends Group,4,Loved the scenic surroundings and fresh air.,Positive,Food,2025-12-29,Yes,5,Travel Agency
2697,1026,Wildflower Retreat,Uttarkashi,Uttarakhand,Adventure Traveler,3,The location was nice but amenities were average.,Neutral,Accessibility,2025-07-21,Yes,8,Direct
2698,1003,Eco Village Stay,Almora,Uttarakhand,Couple,5,Loved the scenic surroundings and fresh air.,Positive,Value for Money,2026-05-19,No,5,Google
2699,1033,Riverstone Cottage,Pithoragarh,Uttarakhand,Friends Group,1,Limited facilities for the price charged.,Negative,Eco Tourism,2026-02-03,No,6,Travel Agency
2700,1041,Himalayan Nest,Pithoragarh,Uttarakhand,Adventure Traveler,4,Loved the scenic surroundings and fresh air.,Positive,Cleanliness,2026-05-05,Yes,1,Referral
2701,1045,Eco Village Stay,Kausani,Uttarakhand,Friends Group,3,Overall a decent stay with basic facilities.,Neutral,Scenic Beauty,2025-01-16,No,8,Travel Agency
2702,1040,Himalayan Nest,Tehri Garhwal,Uttarakhand,Solo Traveler,3,Comfortable stay though food options were limited.,Neutral,Hospitality,2024-08-15,No,8,Direct
2703,1037,Forest Edge Homestay,Tehri Garhwal,Uttarakhand,Couple,4,Amazing hospitality and very friendly hosts.,Positive,Amenities,2026-01-03,Yes,7,Travel Agency
2704,1014,Eco Village Stay,Chamoli,Uttarakhand,Couple,3,The location was nice but amenities were average.,Neutral,Accessibility,2024-09-26,Yes,8,Tripadvisor
2705,1050,Sunrise Eco Stay,Ranikhet,Uttarakhand,Friends Group,3,Comfortable stay though food options were limited.,Neutral,Scenic Beauty,2026-04-29,No,5,Tripadvisor
2706,1045,Snow Peak Homestay,Almora,Uttarakhand,Friends Group,3,Good experience but room maintenance can improve.,Neutral,Cleanliness,2025-07-07,Yes,1,Google
2707,1003,Sunrise Eco Stay,Nainital,Uttarakhand,Friends Group,5,Perfect place for eco tourism and nature lovers.,Positive,Eco Tourism,2025-12-10,No,9,Travel Agency
2708,1005,Sunrise Eco Stay,Tehri Garhwal,Uttarakhand,Friends Group,2,Property maintenance needs attention.,Negative,Cleanliness,2025-09-20,No,4,Direct
2709,1034,Sunrise Eco Stay,Mukteshwar,Uttarakhand,Solo Traveler,5,Excellent local food and authentic village experience.,Positive,Trekking,2024-10-28,No,6,Travel Agency
2710,1014,Nature Trails Stay,Almora,Uttarakhand,Couple,2,Property maintenance needs attention.,Negative,Hospitality,2025-06-20,No,9,Tripadvisor
2711,1006,Riverstone Cottage,Nainital,Uttarakhand,Adventure Traveler,4,Outstanding experience with great trekking options.,Positive,Trekking,2025-02-08,Yes,2,Referral
2712,1007,Green Hills Homestay,Chamoli,Uttarakhand,Solo Traveler,4,Excellent local food and authentic village experience.,Positive,Cleanliness,2024-08-26,No,9,Direct
2713,1014,Snow Peak Homestay,Ranikhet,Uttarakhand,Adventure Traveler,5,Loved the scenic surroundings and fresh air.,Positive,Value for Money,2024-07-11,No,4,Travel Agency
2714,1044,Valley Breeze Retreat,Chamoli,Uttarakhand,Friends Group,3,Good experience but room maintenance can improve.,Neutral,Hospitality,2026-01-06,No,7,Referral
2715,1019,Green Hills Homestay,Pithoragarh,Uttarakhand,Friends Group,5,The hosts made us feel like family.,Positive,Hospitality,2025-08-31,No,6,Tripadvisor
2716,1001,Wildflower Retreat,Chamoli,Uttarakhand,Family,4,Amazing hospitality and very friendly hosts.,Positive,Location,2024-11-12,Yes,8,Direct
2717,1016,Riverstone Cottage,Tehri Garhwal,Uttarakhand,Adventure Traveler,5,Excellent local food and authentic village experience.,Positive,Eco Tourism,2026-01-22,Yes,5,Direct
2718,1036,Wildflower Retreat,Pithoragarh,Uttarakhand,Family,4,Amazing hospitality and very friendly hosts.,Positive,Eco Tourism,2024-10-26,No,5,Referral
2719,1004,Pine Valley Retreat,Tehri Garhwal,Uttarakhand,Solo Traveler,4,Amazing hospitality and very friendly hosts.,Positive,Location,2025-11-05,No,9,Travel Agency
2720,1021,Pine Valley Retreat,Uttarkashi,Uttarakhand,Couple,4,Excellent local food and authentic village experience.,Positive,Cleanliness,2026-02-15,No,3,Google
2721,1028,Nature Trails Stay,Rudraprayag,Uttarakhand,Adventure Traveler,5,Clean rooms and wonderful service.,Positive,Hospitality,2025-10-28,No,4,Tripadvisor
2722,1024,Eco Village Stay,Mukteshwar,Uttarakhand,Couple,1,Property maintenance needs attention.,Negative,Value for Money,2026-05-21,Yes,2,Google
2723,1023,Forest Edge Homestay,Pithoragarh,Uttarakhand,Solo Traveler,5,Great value for money and comfortable stay.,Positive,Eco Tourism,2025-01-20,No,6,Travel Agency
2724,1006,Himalayan Nest,Tehri Garhwal,Uttarakhand,Friends Group,1,Property maintenance needs attention.,Negative,Trekking,2024-06-29,Yes,8,Tripadvisor
2725,1018,Nature Trails Stay,Uttarkashi,Uttarakhand,Friends Group,5,Great value for money and comfortable stay.,Positive,Scenic Beauty,2024-07-16,Yes,9,Direct
